Estructura;Tiempos;ID;SetDatos;etc
native;0;78889;subset100000;
native;0;22587;subset100000;
native;0;14458;subset100000;
native;0;23933;subset100000;
native;0;84838;subset100000;
native;0;25658;subset100000;
native;0;95983;subset100000;
native;0;54894;subset100000;
native;0;58934;subset100000;
native;0;16371;subset100000;
native;0;29666;subset100000;
native;0;42087;subset100000;
native;0;6784;subset100000;
native;0;56430;subset100000;
native;0;27124;subset100000;
native;0;18693;subset100000;
native;0;1478;subset100000;
native;0;21040;subset100000;
native;0;56227;subset100000;
native;0;14014;subset100000;
native;0;21865;subset100000;
native;0;39396;subset100000;
native;0;67532;subset100000;
native;0;84755;subset100000;
native;0;14018;subset100000;
native;0;92241;subset100000;
native;0;66209;subset100000;
native;0;14012;subset100000;
native;0;57437;subset100000;
native;0;46136;subset100000;
native;0;19380;subset100000;
native;0;74872;subset100000;
native;0;60865;subset100000;
native;0;71848;subset100000;
native;0;80343;subset100000;
native;0;498;subset100000;
native;0;65331;subset100000;
native;0;50200;subset100000;
native;0;63073;subset100000;
native;0;59687;subset100000;
native;0;94802;subset100000;
native;0;35539;subset100000;
native;0;15258;subset100000;
native;0;17927;subset100000;
native;0;56709;subset100000;
native;0;22634;subset100000;
native;0;613;subset100000;
native;0;33147;subset100000;
native;0;44434;subset100000;
native;0;10089;subset100000;
native;0;40408;subset100000;
native;0;35366;subset100000;
native;0;98748;subset100000;
native;0;87249;subset100000;
native;0;48474;subset100000;
native;0;12852;subset100000;
native;0;64830;subset100000;
native;0;22474;subset100000;
native;0;26038;subset100000;
native;0;19381;subset100000;
native;0;52835;subset100000;
native;0;64888;subset100000;
native;0;79165;subset100000;
native;0;59481;subset100000;
native;0;1413;subset100000;
native;0;14445;subset100000;
native;0;68832;subset100000;
native;0;43423;subset100000;
native;0;48463;subset100000;
native;0;63163;subset100000;
native;0;99893;subset100000;
native;0;8266;subset100000;
native;0;21507;subset100000;
native;0;3351;subset100000;
native;0;6270;subset100000;
native;0;21533;subset100000;
native;0;5095;subset100000;
native;0;12584;subset100000;
native;0;94472;subset100000;
native;0;39734;subset100000;
native;0;54886;subset100000;
native;0;48722;subset100000;
native;0;43067;subset100000;
native;0;25456;subset100000;
native;0;83044;subset100000;
native;0;16263;subset100000;
native;0;79084;subset100000;
native;0;75065;subset100000;
native;0;82256;subset100000;
native;0;72104;subset100000;
native;0;42939;subset100000;
native;0;18777;subset100000;
native;0;92338;subset100000;
native;0;28303;subset100000;
native;0;43018;subset100000;
native;0;31013;subset100000;
native;0;95522;subset100000;
native;0;11114;subset100000;
native;0;66881;subset100000;
native;0;59866;subset100000;
native;0;17442;subset100000;
native;0;25537;subset100000;
native;0;33100;subset100000;
native;0;72405;subset100000;
native;0;73747;subset100000;
native;0;63452;subset100000;
native;0;50026;subset100000;
native;0;81943;subset100000;
native;0;49120;subset100000;
native;0;16725;subset100000;
native;0;29002;subset100000;
native;0;31340;subset100000;
native;0;61147;subset100000;
native;0;6286;subset100000;
native;0;79470;subset100000;
native;0;55995;subset100000;
native;0;41748;subset100000;
native;1;37073;subset100000;
native;0;7070;subset100000;
native;0;17025;subset100000;
native;0;13866;subset100000;
native;0;63612;subset100000;
native;0;12883;subset100000;
native;0;91388;subset100000;
native;0;84093;subset100000;
native;0;60883;subset100000;
native;0;16171;subset100000;
native;0;40835;subset100000;
native;0;71683;subset100000;
native;0;87555;subset100000;
native;0;58499;subset100000;
native;0;4223;subset100000;
native;0;3178;subset100000;
native;0;93925;subset100000;
native;0;39127;subset100000;
native;0;46998;subset100000;
native;0;9219;subset100000;
native;0;94344;subset100000;
native;0;10373;subset100000;
native;0;29129;subset100000;
native;0;4084;subset100000;
native;0;99520;subset100000;
native;0;42736;subset100000;
native;0;88037;subset100000;
native;0;43533;subset100000;
native;0;50571;subset100000;
native;0;93825;subset100000;
native;0;43826;subset100000;
native;0;8267;subset100000;
native;0;82764;subset100000;
native;0;82418;subset100000;
native;0;29656;subset100000;
native;0;33276;subset100000;
native;0;48394;subset100000;
native;0;47537;subset100000;
native;0;28897;subset100000;
native;0;80781;subset100000;
native;0;27781;subset100000;
native;0;65099;subset100000;
native;0;93141;subset100000;
native;0;11762;subset100000;
native;0;67789;subset100000;
native;0;20655;subset100000;
native;0;80594;subset100000;
native;0;28477;subset100000;
native;0;29296;subset100000;
native;0;67605;subset100000;
native;0;72241;subset100000;
native;0;50179;subset100000;
native;0;24742;subset100000;
native;0;37993;subset100000;
native;0;87920;subset100000;
native;0;16704;subset100000;
native;0;27111;subset100000;
native;0;31791;subset100000;
native;0;39935;subset100000;
native;0;5744;subset100000;
native;0;29763;subset100000;
native;0;77474;subset100000;
native;0;76354;subset100000;
native;0;85952;subset100000;
native;0;30572;subset100000;
native;0;24131;subset100000;
native;0;50584;subset100000;
native;0;40156;subset100000;
native;0;30994;subset100000;
native;0;30557;subset100000;
native;0;89779;subset100000;
native;0;27763;subset100000;
native;0;26361;subset100000;
native;0;15446;subset100000;
native;0;47931;subset100000;
native;0;99447;subset100000;
native;0;99422;subset100000;
native;0;86456;subset100000;
native;0;77124;subset100000;
native;0;53581;subset100000;
native;0;37676;subset100000;
native;0;74040;subset100000;
native;0;66004;subset100000;
native;0;36432;subset100000;
native;0;17408;subset100000;
native;0;54707;subset100000;
native;0;35344;subset100000;
native;0;4480;subset100000;
native;0;38737;subset100000;
native;0;37547;subset100000;
native;0;70798;subset100000;
native;0;37325;subset100000;
native;0;24477;subset100000;
native;0;42859;subset100000;
native;0;38745;subset100000;
native;0;66148;subset100000;
native;0;66862;subset100000;
native;0;29089;subset100000;
native;0;18616;subset100000;
native;0;15119;subset100000;
native;0;56677;subset100000;
native;0;94792;subset100000;
native;0;14480;subset100000;
native;0;77202;subset100000;
native;0;58791;subset100000;
native;0;70382;subset100000;
native;0;87448;subset100000;
native;0;28840;subset100000;
native;0;24118;subset100000;
native;0;60619;subset100000;
native;0;41659;subset100000;
native;0;95935;subset100000;
native;0;88112;subset100000;
native;0;71708;subset100000;
native;0;81349;subset100000;
native;0;15400;subset100000;
native;0;14947;subset100000;
native;0;14541;subset100000;
native;0;15093;subset100000;
native;0;59438;subset100000;
native;0;49321;subset100000;
native;0;77843;subset100000;
native;0;7275;subset100000;
native;0;57916;subset100000;
native;0;94189;subset100000;
native;0;73417;subset100000;
native;0;15192;subset100000;
native;0;87615;subset100000;
native;0;18117;subset100000;
native;0;14617;subset100000;
native;0;35101;subset100000;
native;0;70528;subset100000;
native;0;88945;subset100000;
native;0;47519;subset100000;
native;0;57322;subset100000;
native;0;51172;subset100000;
native;0;51305;subset100000;
native;0;22750;subset100000;
native;0;15129;subset100000;
native;0;98839;subset100000;
native;0;64936;subset100000;
native;0;6038;subset100000;
native;0;12445;subset100000;
native;0;77007;subset100000;
native;0;28224;subset100000;
native;0;63553;subset100000;
native;0;98217;subset100000;
native;0;98502;subset100000;
native;0;35971;subset100000;
native;0;61857;subset100000;
native;0;74229;subset100000;
native;0;34539;subset100000;
native;0;19509;subset100000;
native;0;59967;subset100000;
native;0;42518;subset100000;
native;0;83231;subset100000;
native;0;65076;subset100000;
native;0;19133;subset100000;
native;0;19923;subset100000;
native;0;9664;subset100000;
native;0;77170;subset100000;
native;0;72711;subset100000;
native;0;89682;subset100000;
native;0;23946;subset100000;
native;0;59320;subset100000;
native;0;87300;subset100000;
native;0;13976;subset100000;
native;0;66732;subset100000;
native;0;90791;subset100000;
native;0;11998;subset100000;
native;0;63748;subset100000;
native;0;38361;subset100000;
native;1;11933;subset100000;
native;0;22543;subset100000;
native;0;92766;subset100000;
native;0;1910;subset100000;
native;0;84178;subset100000;
native;0;32438;subset100000;
native;0;3240;subset100000;
native;0;65275;subset100000;
native;0;32836;subset100000;
native;0;46069;subset100000;
native;0;96309;subset100000;
native;0;87502;subset100000;
native;0;51542;subset100000;
native;0;67305;subset100000;
native;0;22444;subset100000;
native;0;35699;subset100000;
native;0;56684;subset100000;
native;0;70043;subset100000;
native;0;4860;subset100000;
native;0;82664;subset100000;
native;0;4932;subset100000;
native;0;14221;subset100000;
native;0;36986;subset100000;
native;0;94499;subset100000;
native;0;35690;subset100000;
native;0;40737;subset100000;
native;0;47002;subset100000;
native;0;81534;subset100000;
native;0;13791;subset100000;
native;0;77957;subset100000;
native;0;5667;subset100000;
native;0;86597;subset100000;
native;0;61080;subset100000;
native;0;25945;subset100000;
native;0;33367;subset100000;
native;0;84521;subset100000;
native;0;37696;subset100000;
native;0;47985;subset100000;
native;0;98508;subset100000;
native;0;96427;subset100000;
native;0;38578;subset100000;
native;0;90080;subset100000;
native;0;98770;subset100000;
native;0;84430;subset100000;
native;0;86917;subset100000;
native;0;20931;subset100000;
native;0;2224;subset100000;
native;0;91120;subset100000;
native;0;41265;subset100000;
native;0;19315;subset100000;
native;0;82283;subset100000;
native;0;87572;subset100000;
native;0;26108;subset100000;
native;0;22046;subset100000;
native;0;41727;subset100000;
native;0;96615;subset100000;
native;0;57198;subset100000;
native;0;55362;subset100000;
native;0;44466;subset100000;
native;0;38426;subset100000;
native;0;76319;subset100000;
native;0;22049;subset100000;
native;0;46444;subset100000;
native;0;49858;subset100000;
native;0;48976;subset100000;
native;0;19934;subset100000;
native;0;47285;subset100000;
native;0;82813;subset100000;
native;0;56611;subset100000;
native;0;6201;subset100000;
native;0;62111;subset100000;
native;0;65709;subset100000;
native;0;56354;subset100000;
native;0;41812;subset100000;
native;0;8868;subset100000;
native;0;65820;subset100000;
native;0;75539;subset100000;
native;0;5650;subset100000;
native;0;1282;subset100000;
native;0;65019;subset100000;
native;0;11787;subset100000;
native;0;65252;subset100000;
native;0;41666;subset100000;
native;0;47203;subset100000;
native;0;60831;subset100000;
native;0;42422;subset100000;
native;0;72891;subset100000;
native;0;34888;subset100000;
native;0;4120;subset100000;
native;0;93599;subset100000;
native;0;58145;subset100000;
native;0;78920;subset100000;
native;0;14884;subset100000;
native;0;29040;subset100000;
native;0;98711;subset100000;
native;0;56735;subset100000;
native;0;99220;subset100000;
native;0;10877;subset100000;
native;0;14945;subset100000;
native;0;71696;subset100000;
native;0;44826;subset100000;
native;0;99211;subset100000;
native;0;52109;subset100000;
native;0;41873;subset100000;
native;0;57114;subset100000;
native;0;49819;subset100000;
native;0;35934;subset100000;
native;0;88310;subset100000;
native;0;94866;subset100000;
native;0;23975;subset100000;
native;0;79566;subset100000;
native;0;64518;subset100000;
native;0;19526;subset100000;
native;0;57841;subset100000;
native;0;68415;subset100000;
native;0;90896;subset100000;
native;0;10549;subset100000;
native;0;11885;subset100000;
native;0;67635;subset100000;
native;0;84937;subset100000;
native;0;3691;subset100000;
native;0;99803;subset100000;
native;0;31600;subset100000;
native;0;57667;subset100000;
native;0;41414;subset100000;
native;0;98948;subset100000;
native;0;84382;subset100000;
native;0;30690;subset100000;
native;0;46597;subset100000;
native;0;67298;subset100000;
native;0;62202;subset100000;
native;0;43341;subset100000;
native;0;21232;subset100000;
native;0;57700;subset100000;
native;0;18592;subset100000;
native;0;35387;subset100000;
native;0;67963;subset100000;
native;0;68839;subset100000;
native;0;31792;subset100000;
native;0;60964;subset100000;
native;0;82614;subset100000;
native;0;84784;subset100000;
native;0;21840;subset100000;
native;0;17078;subset100000;
native;0;72787;subset100000;
native;0;10077;subset100000;
native;0;31743;subset100000;
native;0;47724;subset100000;
native;0;20473;subset100000;
native;0;47155;subset100000;
native;0;96614;subset100000;
native;0;11957;subset100000;
native;0;91409;subset100000;
native;0;69036;subset100000;
native;0;86808;subset100000;
native;0;45936;subset100000;
native;0;55586;subset100000;
native;0;6159;subset100000;
native;0;79809;subset100000;
native;0;7308;subset100000;
native;0;43512;subset100000;
native;0;20775;subset100000;
native;0;84048;subset100000;
native;0;73257;subset100000;
native;0;26419;subset100000;
native;0;68913;subset100000;
native;0;9727;subset100000;
native;0;64860;subset100000;
native;0;91064;subset100000;
native;0;17435;subset100000;
native;0;35591;subset100000;
native;0;23587;subset100000;
native;0;77748;subset100000;
native;0;49890;subset100000;
native;0;72350;subset100000;
native;0;16087;subset100000;
native;0;42413;subset100000;
native;0;84242;subset100000;
native;0;38904;subset100000;
native;0;32219;subset100000;
native;0;58242;subset100000;
native;0;90951;subset100000;
native;0;10485;subset100000;
native;0;64203;subset100000;
native;0;32822;subset100000;
native;0;41273;subset100000;
native;0;19451;subset100000;
native;0;21992;subset100000;
native;0;92783;subset100000;
native;0;2076;subset100000;
native;0;32504;subset100000;
native;0;61025;subset100000;
native;0;19188;subset100000;
native;0;44561;subset100000;
