Estructura;Tiempos;ID;SetDatos
compressedDense;0;9989792;subset10000000;
compressedDense;0;4076619;subset10000000;
compressedDense;0;836685;subset10000000;
compressedDense;0;474280;subset10000000;
compressedDense;0;6235333;subset10000000;
compressedDense;0;3456746;subset10000000;
compressedDense;0;9746750;subset10000000;
compressedDense;0;8021809;subset10000000;
compressedDense;0;202849;subset10000000;
compressedDense;0;4143747;subset10000000;
compressedDense;0;2163277;subset10000000;
compressedDense;0;9596706;subset10000000;
compressedDense;0;1994576;subset10000000;
compressedDense;0;980175;subset10000000;
compressedDense;0;9217604;subset10000000;
compressedDense;0;4283968;subset10000000;
compressedDense;0;1476936;subset10000000;
compressedDense;0;2374562;subset10000000;
compressedDense;0;4153731;subset10000000;
compressedDense;0;9097927;subset10000000;
compressedDense;0;596073;subset10000000;
compressedDense;0;7942212;subset10000000;
compressedDense;0;9634235;subset10000000;
compressedDense;0;762451;subset10000000;
compressedDense;0;5481969;subset10000000;
compressedDense;0;8607056;subset10000000;
compressedDense;0;3401280;subset10000000;
compressedDense;0;10829;subset10000000;
compressedDense;0;1120631;subset10000000;
compressedDense;0;8037844;subset10000000;
compressedDense;0;3066566;subset10000000;
compressedDense;0;6040925;subset10000000;
compressedDense;0;1862312;subset10000000;
compressedDense;0;2878870;subset10000000;
compressedDense;0;2120179;subset10000000;
compressedDense;0;5775390;subset10000000;
compressedDense;0;9663002;subset10000000;
compressedDense;0;2624539;subset10000000;
compressedDense;0;5818396;subset10000000;
compressedDense;0;5729738;subset10000000;
compressedDense;0;4461620;subset10000000;
compressedDense;0;9251626;subset10000000;
compressedDense;0;923049;subset10000000;
compressedDense;0;2879864;subset10000000;
compressedDense;0;281549;subset10000000;
compressedDense;0;2721503;subset10000000;
compressedDense;0;5824837;subset10000000;
compressedDense;0;4793234;subset10000000;
compressedDense;0;4450817;subset10000000;
compressedDense;0;4427799;subset10000000;
compressedDense;0;7960917;subset10000000;
compressedDense;0;628633;subset10000000;
compressedDense;0;2810119;subset10000000;
compressedDense;0;914271;subset10000000;
compressedDense;0;8530035;subset10000000;
compressedDense;0;5867245;subset10000000;
compressedDense;0;5658199;subset10000000;
compressedDense;0;5132781;subset10000000;
compressedDense;0;4312999;subset10000000;
compressedDense;0;3336035;subset10000000;
compressedDense;0;1599542;subset10000000;
compressedDense;0;3577235;subset10000000;
compressedDense;0;4979875;subset10000000;
compressedDense;0;9284909;subset10000000;
compressedDense;0;8956177;subset10000000;
compressedDense;0;7946838;subset10000000;
compressedDense;0;4889431;subset10000000;
compressedDense;0;8774080;subset10000000;
compressedDense;0;3067791;subset10000000;
compressedDense;0;2024127;subset10000000;
compressedDense;0;4402173;subset10000000;
compressedDense;0;1232904;subset10000000;
compressedDense;0;2743705;subset10000000;
compressedDense;0;2223303;subset10000000;
compressedDense;0;5313571;subset10000000;
compressedDense;0;2505579;subset10000000;
compressedDense;0;3305464;subset10000000;
compressedDense;0;9527999;subset10000000;
compressedDense;0;3693880;subset10000000;
compressedDense;0;3229215;subset10000000;
compressedDense;0;7603854;subset10000000;
compressedDense;0;1782446;subset10000000;
compressedDense;0;8025431;subset10000000;
compressedDense;0;9901772;subset10000000;
compressedDense;0;3153130;subset10000000;
compressedDense;0;4056548;subset10000000;
compressedDense;0;7691889;subset10000000;
compressedDense;0;3223207;subset10000000;
compressedDense;0;1845974;subset10000000;
compressedDense;0;9607155;subset10000000;
compressedDense;0;4688012;subset10000000;
compressedDense;0;6323605;subset10000000;
compressedDense;0;4404001;subset10000000;
compressedDense;0;1045353;subset10000000;
compressedDense;0;7913372;subset10000000;
compressedDense;0;952925;subset10000000;
compressedDense;0;9940380;subset10000000;
compressedDense;0;3314658;subset10000000;
compressedDense;0;9803661;subset10000000;
compressedDense;0;9276624;subset10000000;
compressedDense;0;4602834;subset10000000;
compressedDense;0;3154200;subset10000000;
compressedDense;0;5305834;subset10000000;
compressedDense;0;8095926;subset10000000;
compressedDense;0;7295;subset10000000;
compressedDense;0;4447411;subset10000000;
compressedDense;0;9989760;subset10000000;
compressedDense;0;2940956;subset10000000;
compressedDense;0;5896168;subset10000000;
compressedDense;0;4967481;subset10000000;
compressedDense;0;3811600;subset10000000;
compressedDense;0;7515699;subset10000000;
compressedDense;0;8350590;subset10000000;
compressedDense;0;5358435;subset10000000;
compressedDense;0;7428803;subset10000000;
compressedDense;0;6660554;subset10000000;
compressedDense;0;1068929;subset10000000;
compressedDense;0;4507856;subset10000000;
compressedDense;0;8864314;subset10000000;
compressedDense;0;3197043;subset10000000;
compressedDense;0;9272213;subset10000000;
compressedDense;0;2570840;subset10000000;
compressedDense;0;7992484;subset10000000;
compressedDense;0;2427011;subset10000000;
compressedDense;0;7012731;subset10000000;
compressedDense;0;661429;subset10000000;
compressedDense;0;4639985;subset10000000;
compressedDense;0;6745284;subset10000000;
compressedDense;0;9359450;subset10000000;
compressedDense;0;1036846;subset10000000;
compressedDense;0;4175091;subset10000000;
compressedDense;0;957117;subset10000000;
compressedDense;0;1800190;subset10000000;
compressedDense;0;8357846;subset10000000;
compressedDense;0;8293487;subset10000000;
compressedDense;0;1846781;subset10000000;
compressedDense;0;7641098;subset10000000;
compressedDense;0;8152505;subset10000000;
compressedDense;0;1973921;subset10000000;
compressedDense;0;7812982;subset10000000;
compressedDense;0;6450830;subset10000000;
compressedDense;0;370515;subset10000000;
compressedDense;0;5299721;subset10000000;
compressedDense;0;9454257;subset10000000;
compressedDense;0;9037915;subset10000000;
compressedDense;0;5250719;subset10000000;
compressedDense;0;8750137;subset10000000;
compressedDense;0;4247309;subset10000000;
compressedDense;0;6283048;subset10000000;
compressedDense;0;9348417;subset10000000;
compressedDense;0;3694647;subset10000000;
compressedDense;0;1720723;subset10000000;
compressedDense;0;7274463;subset10000000;
compressedDense;0;3618283;subset10000000;
compressedDense;0;564780;subset10000000;
compressedDense;0;8932531;subset10000000;
compressedDense;0;2165643;subset10000000;
compressedDense;0;5660106;subset10000000;
compressedDense;0;8296712;subset10000000;
compressedDense;0;3616899;subset10000000;
compressedDense;0;2490708;subset10000000;
compressedDense;0;4493923;subset10000000;
compressedDense;0;2237548;subset10000000;
compressedDense;0;9486809;subset10000000;
compressedDense;0;7878107;subset10000000;
compressedDense;0;276121;subset10000000;
compressedDense;0;4896779;subset10000000;
compressedDense;0;8149691;subset10000000;
compressedDense;0;1846919;subset10000000;
compressedDense;0;7228087;subset10000000;
compressedDense;0;9654650;subset10000000;
compressedDense;0;9454518;subset10000000;
compressedDense;0;4315817;subset10000000;
compressedDense;0;6184799;subset10000000;
compressedDense;0;890491;subset10000000;
compressedDense;0;2612379;subset10000000;
compressedDense;0;8243871;subset10000000;
compressedDense;0;2052002;subset10000000;
compressedDense;0;4463149;subset10000000;
compressedDense;0;4646379;subset10000000;
compressedDense;0;198367;subset10000000;
compressedDense;0;5557371;subset10000000;
compressedDense;0;167830;subset10000000;
compressedDense;0;173559;subset10000000;
compressedDense;0;7906630;subset10000000;
compressedDense;0;7278728;subset10000000;
compressedDense;0;5690297;subset10000000;
compressedDense;0;6068171;subset10000000;
compressedDense;0;8064147;subset10000000;
compressedDense;0;8919906;subset10000000;
compressedDense;0;9181314;subset10000000;
compressedDense;0;791284;subset10000000;
compressedDense;0;102079;subset10000000;
compressedDense;0;3300523;subset10000000;
compressedDense;0;2816101;subset10000000;
compressedDense;0;8411014;subset10000000;
compressedDense;0;5622065;subset10000000;
compressedDense;0;2727361;subset10000000;
compressedDense;0;8289275;subset10000000;
compressedDense;0;7487768;subset10000000;
compressedDense;0;9000112;subset10000000;
compressedDense;0;8291511;subset10000000;
compressedDense;0;4575928;subset10000000;
compressedDense;0;975707;subset10000000;
compressedDense;0;2131691;subset10000000;
compressedDense;0;6825873;subset10000000;
compressedDense;0;2738301;subset10000000;
compressedDense;0;3116343;subset10000000;
compressedDense;0;7144347;subset10000000;
compressedDense;0;6336250;subset10000000;
compressedDense;0;3427619;subset10000000;
compressedDense;0;3417635;subset10000000;
compressedDense;0;986580;subset10000000;
compressedDense;0;6906659;subset10000000;
compressedDense;0;2584475;subset10000000;
compressedDense;0;8396712;subset10000000;
compressedDense;0;4745720;subset10000000;
compressedDense;0;2708512;subset10000000;
compressedDense;0;4139868;subset10000000;
compressedDense;0;9924570;subset10000000;
compressedDense;0;6715383;subset10000000;
compressedDense;0;6544295;subset10000000;
compressedDense;0;437412;subset10000000;
compressedDense;0;8451170;subset10000000;
compressedDense;0;6238863;subset10000000;
compressedDense;0;5779675;subset10000000;
compressedDense;0;4091336;subset10000000;
compressedDense;0;4477093;subset10000000;
compressedDense;0;8377067;subset10000000;
compressedDense;0;5798437;subset10000000;
compressedDense;0;2552129;subset10000000;
compressedDense;0;1113312;subset10000000;
compressedDense;0;1523814;subset10000000;
compressedDense;0;8219592;subset10000000;
compressedDense;0;4820278;subset10000000;
compressedDense;0;78772;subset10000000;
compressedDense;0;9989759;subset10000000;
compressedDense;0;1426628;subset10000000;
compressedDense;0;35736;subset10000000;
compressedDense;0;1382720;subset10000000;
compressedDense;0;9653221;subset10000000;
compressedDense;0;5928111;subset10000000;
compressedDense;0;1548239;subset10000000;
compressedDense;0;5277997;subset10000000;
compressedDense;0;6115597;subset10000000;
compressedDense;0;982285;subset10000000;
compressedDense;0;9124977;subset10000000;
compressedDense;0;8045929;subset10000000;
compressedDense;0;9119683;subset10000000;
compressedDense;0;683603;subset10000000;
compressedDense;0;7493450;subset10000000;
compressedDense;0;6139141;subset10000000;
compressedDense;0;931467;subset10000000;
compressedDense;0;534133;subset10000000;
compressedDense;0;1390735;subset10000000;
compressedDense;0;172265;subset10000000;
compressedDense;0;8155316;subset10000000;
compressedDense;0;5930682;subset10000000;
compressedDense;0;6156303;subset10000000;
compressedDense;0;504316;subset10000000;
compressedDense;0;7357858;subset10000000;
compressedDense;0;9942200;subset10000000;
compressedDense;0;5431611;subset10000000;
compressedDense;0;1037268;subset10000000;
compressedDense;0;7324901;subset10000000;
compressedDense;0;1586798;subset10000000;
compressedDense;0;2318172;subset10000000;
compressedDense;0;2428423;subset10000000;
compressedDense;0;9068930;subset10000000;
compressedDense;0;6503589;subset10000000;
compressedDense;0;4304080;subset10000000;
compressedDense;0;6979336;subset10000000;
compressedDense;0;8911184;subset10000000;
compressedDense;0;6183559;subset10000000;
compressedDense;0;6679071;subset10000000;
compressedDense;0;8561853;subset10000000;
compressedDense;0;5201912;subset10000000;
compressedDense;0;254165;subset10000000;
compressedDense;0;9931447;subset10000000;
compressedDense;0;8377265;subset10000000;
compressedDense;0;5589232;subset10000000;
compressedDense;0;8653459;subset10000000;
compressedDense;0;1760731;subset10000000;
compressedDense;0;740235;subset10000000;
compressedDense;0;2222331;subset10000000;
compressedDense;0;2183575;subset10000000;
compressedDense;0;679656;subset10000000;
compressedDense;0;3351520;subset10000000;
compressedDense;0;7347340;subset10000000;
compressedDense;0;5756680;subset10000000;
compressedDense;0;4542689;subset10000000;
compressedDense;0;1784907;subset10000000;
compressedDense;0;200668;subset10000000;
compressedDense;0;3047603;subset10000000;
compressedDense;0;2238216;subset10000000;
compressedDense;0;284477;subset10000000;
compressedDense;0;5542216;subset10000000;
compressedDense;0;6566206;subset10000000;
compressedDense;0;3223096;subset10000000;
compressedDense;0;6075391;subset10000000;
compressedDense;0;8015339;subset10000000;
compressedDense;0;5903660;subset10000000;
compressedDense;0;462191;subset10000000;
compressedDense;0;8371885;subset10000000;
compressedDense;0;3748581;subset10000000;
compressedDense;0;5190064;subset10000000;
compressedDense;0;4723794;subset10000000;
compressedDense;0;9521655;subset10000000;
compressedDense;0;7054703;subset10000000;
compressedDense;0;5645457;subset10000000;
compressedDense;0;2663275;subset10000000;
compressedDense;0;2509470;subset10000000;
compressedDense;0;2367353;subset10000000;
compressedDense;0;153509;subset10000000;
compressedDense;0;9682725;subset10000000;
compressedDense;0;9695676;subset10000000;
compressedDense;0;4307467;subset10000000;
compressedDense;0;8365515;subset10000000;
compressedDense;0;6176596;subset10000000;
compressedDense;0;2483484;subset10000000;
compressedDense;0;3660530;subset10000000;
compressedDense;0;528530;subset10000000;
compressedDense;0;5616407;subset10000000;
compressedDense;0;5322727;subset10000000;
compressedDense;0;3898188;subset10000000;
compressedDense;0;456221;subset10000000;
compressedDense;0;2046649;subset10000000;
compressedDense;0;6728875;subset10000000;
compressedDense;0;6122145;subset10000000;
compressedDense;0;373656;subset10000000;
compressedDense;0;3464395;subset10000000;
compressedDense;0;720580;subset10000000;
compressedDense;0;3146185;subset10000000;
compressedDense;0;389883;subset10000000;
compressedDense;0;3553704;subset10000000;
compressedDense;0;1983255;subset10000000;
